id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
4068,8833,ESPN NBA Basketball,NULL,2003-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112970,8847,ESPN NFL Football,NULL,2003-09-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39388,47349,ESPN NFL Football 2K4,NULL,2003-10-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157631,8841,ESPN NHL Hockey,NULL,2003-09-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155492,11408,Etherlords II,"Ether is everywhere, it knows no boundaries. All life emerges from Ether and returns to it after death. It is the flow of Life and Death itself. You fought for dominance over this precious and powerful resource and claimed it for your own. A new threat emerges from the mists of Chaos, threatening the very fabric of existence. Heroes must be called from every corner of the land, armies trained,creatures summoned, and spells prepared. The war for Ether is rekindled and it’s up to you to win the battle, not just for yourself but for existence itself.",2003-10-01 00:00:00.000,3,NULL,70.0000,1,63.4565,20
183062,211380,EVA 4 sim date rpg,NULL,2003-08-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140178,43374,EverQuest Online Adventures: Frontiers,NULL,2003-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82770,219100,Evil Dead Pinball,NULL,2003-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138771,63019,ExaSkeleton,"Joe is a competitor in the I.G-1, a mechanized combat sport game. One day, however, reality intrudes on his life, and he and his friends must leave the safety of home to fight on the blasted surface of Earth. His skills from the games, and his Exaskeleton, are the only things that can protect him now.

Exaskeleton is a linear mech-combat game. Each mission in the game is book-ended by long, talking-head dialogue scenes between the various members of Joe's party. Before each mission the model of Joe's (as well as allies, if available) frame can be selected, either the nimble and weak Light Frame, the armored and slow Heavy Frame, or the in between Middle Frame. Two weapon slots are taken up by small arms, either a pistol, machine gun, or grenades, while the other two slots are taken up by more powerful weapons, like missile launchers, sniper riffles, and Gatling guns, with the most powerful only able to be equipped by a Heavy Frame. Weapons have limited ammo and overheat if fired continuously. Each body part of a frame is armored, and after the armor on a part is destroyed any additional damage to that part will damage the frame itself, until eventually the frame is destroyed.",2003-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42080,61957,Exodus Guilty Vol. 1 Present,NULL,2003-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29835,61955,Exodus Guilty Vol. 2 Past,NULL,2003-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21111,61954,Exodus Guilty Vol. 3 Future,NULL,2003-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100521,92099,ExZeus,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136644,64303,F/A-18 Operation Iraqi Freedom,NULL,2003-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176634,5830,F1 Career Challenge,NULL,2003-12-31 00:00:00.000,NULL,NULL,63.0000,2,48.0000,0
165982,689,F1 Challenge '99-'02,NULL,2003-06-24 00:00:00.000,6,NULL,NULL,NULL,80.7389,15
168104,44721,Fame Academy: Dance Edition,NULL,2003-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16373,3913,Family Stadium 2003,NULL,2003-05-30 00:00:00.000,NULL,NULL,NULL,NULL,25.0000,0
164457,188656,Fantasia Sango 1,"The story tells that Ji Xuan and Ji Shuang, two siblings, lost their parents when they were young. They were raised by Xu Shu for eight years, and they painstakingly taught them the knowledge of the art of war. Forbidden Art • The method of summoning ghosts.

One day, Xu Shu's sister Xu Hong secretly worried that her mother would be taken hostage by Cao Cao to Xu Capital, and forced Xu Shu to join Cao's army, but unexpectedly killed a servant of Tianruo Palace and asked him to hand over the treasure of the palace, the ""Seal of Heavenly Brand"". He also revealed the surprising fact that Ji Xuan's parents apostatized and fled back then. Although Ji Shuang tried her best to save Xu Hong, who was dying with the forbidden technique and the method of summoning ghosts, the disaster officially started because of this.",2003-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29849,163158,Fantastic Fortune 2,"This love simulation title features three female main characters: Marine, Aqua and Aoi. You select one of these girls and play as her through a seven month training period as you work to become the ""Star Maiden."" During weekdays, you attend classes, building up your character's parameters. When the weekend comes around, you're off on the town, hunting for men. The game features lots of interactive conversation sequences as you choose to fall in love with a guy, make friends with a girl or work towards your stardom.",2003-06-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113954,202913,Fantasy Zone,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90970,145890,Far East of Eden II: Manjimaru,"The setting starts in a beautiful country named Jipang where the Fire clan and Roots clan have been rivals over centuries since the dawn of time, good versus evil. The home town of Manjimaru Sengoku, a descendant of the Fire clan, is attacked by the Roots clan. He begins a long journey to save the world. Along the way he will meet Danjūrō Kabuki, Tarō Gokuraku and Kinu to help him in his quest.",2003-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138470,70157,Far West,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111725,5105,Fatal Frame II: Crimson Butterfly,"Fatal Frame II is set in the fictional Minakami region of Japan. While a dam is being planned for construction in a forest at this location in the game's present, the site is also home to Minakami Village (lit. ""All God's Village""), a ""[l]ost"" settlement where the majority of the game takes place. The player learns that Minakami Village was host to the ""Crimson Sacrifice Ritual"", the failure of which caused the settlement to vanish—thus earning it the name ""The Lost Village"". In the game's present, there is an urban legend about the Lost Village, where people who become lost in the Minakami forest will become trapped forever in the village.

The protagonists of Fatal Frame II are Mio and Mayu Amakura, twin sisters who are visiting their favorite childhood playspot in Minakami before it is lost in the dam construction. The main antagonist is the vengeful spirit of Sae Kurosawa, the sole Twin Shrine Maiden sacrificed for the failed ritual. She yearns to reunite with her twin sister Yae, whom she mistakes Mio for, and uses Mayu to try and complete the ritual with her. Other characters include the spirit of Itsuki Tachibana, a young man who also mistakes Mio for Yae, but instead tries to help her and Mayu escape; and Seijiro Makabe, a folklorist who visited Minakami Village with a Camera Obscura prototype (the same camera Mio uses in the game) and his assistant, Ryozo Munakata.[20] Makabe later became a temporary sacrifice for the Abyss, known as a Kusab. Although Mio and Mayu's story takes place after that of Miku Hinasaki, the events of Minakami Village occur before those of the Himuro mansion in the original game.",2003-11-27 00:00:00.000,17,NULL,86.6667,2,85.3018,37
193065,27496,Fenimore Fillmore: The Westerner,NULL,2003-12-21 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,1
67580,3136,FIFA Soccer 2004,NULL,2003-10-24 00:00:00.000,11,NULL,80.0000,1,72.5556,42
192698,412,Final Fantasy: Crystal Chronicles,NULL,2003-08-08 00:00:00.000,15,NULL,80.7500,5,68.6124,34
111074,210482,Fire Man: Incoming Storm,NULL,2003-10-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
17257,67040,Fire Pro Wrestling Z,NULL,2003-06-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39715,204579,Firefighter 259,NULL,2003-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101328,129774,Fixat!,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63161,196839,Flintstones' Bedrock Boblseddin' Blowout,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58826,28530,Flipnic: Ultimate Pinball,NULL,2003-08-07 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
74176,47563,Flo Boarding,NULL,2003-10-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104176,79830,Fobos,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173568,202609,For Symphony: With All One's Heart,"Playing as a high school student, you experience your senior year of high school with your fellow students. This includes a trip to the beach during the summer and lots of conversation on the whole.",2003-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108889,4869,Ford Racing 2,NULL,2003-10-23 00:00:00.000,1,NULL,NULL,NULL,69.9900,6
138421,44942,Ford Truck Mania,NULL,2003-09-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93906,8301,Formula One 2003,NULL,2003-07-11 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
147849,191258,Frank's Adventure,"Boobs Illustrated – a local nude magazine – is having problems because there are not enough pictures of nude women for the next issue to be published. The character you control – Frank – is about to change that.

As Frank you can freely roam the city in search of nude pictures of women. Certain women are more than willing to repay you with one naked picture of theirs if necessary conditions are met (like for example giving them a certain item) but chances are that some pictures can be found in the most unlikely places as well. Frank starts with a medium health bar and a sum of money. Health points which are lost if hit by a car can be replenished by eating food. Money are needed to bribe women so as to get a picture of them or for buying items that the women may request to trade for one of their pictures. More money can be gained by either playing games in the casino or by selling the pictures you have already acquired to the boss of the Boobs Illustrated magazine.",2003-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80652,212739,Franks Adventure 2,NULL,2003-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138428,3918,Freaky Flyers,NULL,2003-08-05 00:00:00.000,NULL,NULL,68.0000,2,47.0000,0
193104,719,Freedom Fighters,NULL,2003-09-26 00:00:00.000,21,NULL,70.0000,1,78.5743,86
113442,3920,Freestyle MetalX,NULL,2003-06-27 00:00:00.000,NULL,NULL,60.0000,2,35.0000,0
98356,209570,Friday Night 3D Bowling,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175579,218590,Frogger,NULL,2003-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137269,3923,Frogger's Adventures: The Rescue,NULL,2003-10-21 00:00:00.000,NULL,NULL,77.0000,2,42.0000,1
171500,11480,Frogger's Journey: The Forgotten Relic,NULL,2003-11-28 00:00:00.000,NULL,NULL,55.0000,1,NULL,NULL
158289,75751,From TV Animation One Piece: Chopper no Daibouken,"One day, the Straw Hat Pirates travel to a mysterious island. While the Straw Hats explore around the island, they all suddenly turn into animals; Luffy into a monkey, Zoro into a tiger, Sanji into a fox, Nami into a cat, Usopp into a kappa, and Robin into a parrot. Only Chopper remains as he was.

It is up to Chopper to not only help the crew to turn back to their original state, but to also figure out the cause of their mysterious transformation.",2003-10-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183564,21541,Front Mission 1st,NULL,2003-10-23 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
147468,1503,Front Mission 4,"Set in 2096, the story of Front Mission 4 takes place in Venezuela and Europe. Since the revelations of the true causes behind the 2nd Huffman Conflict in 2092, the world grew wary of the Republic of Zaftra. Zaftra began losing foreign investments and many businesses withdrew from the union, resulting in major economic losses. Superpowers such as the United States of the New Continent (USN) refused offers from the union to import their natural resources, the major economic driver of their economy. With a failing economy and growing distrust from the world community, the Republic of Zaftra disbanded the Peace Mediation Organization (PMO) in 2094. Meanwhile, the discovery of natural resources in Poland led the European Community (EC) to stop importing raw materials from Zaftra. Consequently, Zaftran citizens began migrating to other countries in search for work. In 2096, the Republic of Zaftra returned to the spotlight after a mysterious blitzkrieg of EC military bases leaves Europe in an imminent resource crisis. Elsewhere in the world, Venezuela suddenly declares independence from the USN.",2003-12-18 00:00:00.000,1,NULL,73.0000,2,NULL,NULL
3453,24101,Fugitive Hunter,NULL,2003-11-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177212,43383,Fugitive Hunter: War on Terror,NULL,2003-11-18 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
148524,19071,Fullmetal Alchemist and the Broken Angel,"Taking place between episodes 17 and 18 of the anime, the game begins with the Elric brothers (somewhat unwillingly being escorted by Major Alex Louis Armstrong) heading to Central City via train. While Ed moans, Al consoles, and Armstrong flexes, the train is suddenly attacked by terrorists. The skirmish eventually ends with one destroyed train and the brothers in the town of New Heissgart, looking for a ride to Central. There, they meet a girl named Armony and learn more of the Philosopher's Catalyst, an item nearly as powerful as the Philosopher's Stone itself, but used to increase the efficiency of alchemy. The Philosopher's Catalyst seems to be directly linked with the berserk chimeras running about, the rogue military force, and the gathering of alchemists in the town. The Elrics soon find that their simple mission for a train turns into much more as they learn about the Catalyst and the dark mysteries surrounding it.",2003-12-25 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
126943,142302,Fürst Marigor und die Tobis,NULL,2003-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
143221,5822,Futurama,"Recurring antagonist Mom buys Planet Express for cynical reasons and the team of Fry, Bender, Leela, and Zoidberg must thwart her evil plot to take over the universe.",2003-08-01 00:00:00.000,4,NULL,50.0000,1,65.2673,8
145898,78271,F-Zero AX,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145894,3492,F-Zero GX,"The story starts out with Black Shadow driving down a highway after losing a Grand Prix. Deathborn catches up to him and gives him one more chance to succeed but says it's the only other chance he'll get.

F-Zero GX's story mode continues with Falcon training for the Grand Prix, followed by racing his rival, Samurai Goroh, in a desert canyon and being forced to enter the bet race under the disguise of 'Famicom' (a reference to Nintendo's first home console). After winning said bet race, Falcon notices Black Shadow attacking the Lightning area on the news. Falcon makes his way to stop him, but is delayed by a group of thugs lead by Michael Chain. After dealing with Chain's gang, Falcon enters a facility to save Jody Summer. His escape is a close one as the core was set to overload and detonate, with said facility going into lock-down procedures. With Jody out of harm's way, he confronts Black Shadow. The evil overlord, with the help of Blood Falcon, binds Falcon and traps him inside his vehicle, strapping a bomb to the Blue Falcon that will detonate if the Blue Falcon goes too slowly. Falcon managed to survive, by driving the vehicle straight off an unfinished road and right under a crane, knocking the bomb off.

Falcon later attended the Grand Prix, where he emerged victorious. After receiving the champion's belt, he witnessed Black Shadow being punished by his master, Deathborn, for his incompetence. Deathborn challenges Falcon to a one-on-one race for ownership of both belts. Before said race occurs, Deathborn reveals his plan to take over the universe, revealing the energies of light and dark are condensed in each belt, and that when combined, provide ultimate power that will turn him into a god-like being, able to lay waste Falcon's galaxy in an instant. Falcon swears to take him down. Falcon stays true to his word, and Deathborn apparently dies. Both belts unite into one, and Falcon vows to keep winning so he can protect the belt from the forces of evil.

At his garage, Falcon is greeted by the creators. Falcon figures out the creators were behind everything, though they do not elaborate their motives. They challenge Falcon to a race, where, if they win, will rip out Falcon's soul and turn it into their creation, implying that he would replace Deathborn. Falcon defeats even them. Screaming, the creators disappear, though whether they actually die or decide to let Falcon go, honoring (but no less angered by) his victory is unclear. Falcon then removes his helmet and leaves the room, where the credits and an exclusive theme song begins to play. (The camera pans at a downward angle, so Falcon's face is not clearly visible. Only a portion of his head in the back is partially seen.)",2003-07-25 00:00:00.000,11,NULL,90.0000,3,78.0650,46
112823,3493,F-Zero: GP Legend,NULL,2003-11-28 00:00:00.000,2,NULL,80.0000,1,73.0506,5
138631,23713,G1 Jockey 3,NULL,2003-06-28 00:00:00.000,NULL,NULL,62.0000,1,NULL,NULL
70633,49498,Gachasute! Dino Device 2 - Dragon,NULL,2003-07-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
994,49497,Gachasute! Dino Device 2 - Phoenix,NULL,2003-07-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141204,209584,"Gadgets: Design It, Build It, Play It",NULL,2003-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97601,64610,Gakuen Heaven: Boy's Love Scramble,"Ito Keita, an average high school boy, is surprised to receive an acceptance letter from the renowned Bell Liberty Academy.
After being involved in an accident (and luckily, surviving) on the day of his transfer, Keita finds himself among a variety of unique people... but what is Keita's ""special ability""? Will he truly be accepted into this school full of elite students?",2003-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19935,70515,Galaxy Angel: Moonlit Lovers,NULL,2003-08-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
191238,98305,Garfield's Scary Scavenger Hunt 2,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82486,3929,Gekitō Pro Yakyū,NULL,2003-09-11 00:00:00.000,NULL,NULL,NULL,NULL,25.0000,0
82134,6419,Gem Smashers,NULL,2003-07-01 00:00:00.000,NULL,NULL,57.0000,1,NULL,NULL
5410,8363,Geneforge 2,"You are an apprentice Shaper. You are being given the power to create life and mold it to serve your own needs. The whole world fears and respects the Shapers. Your secrets are many, and your power is absolute. 
 
If you need a servant, you have but to create it, and it will gladly die for you. 
 
But when you and your teacher are sent on what seems to be a simple mission, things go horribly wrong. Monsters roam the countryside. Your allies turn on you. Your teacher disappears. And you find yourself in the middle of a conspiracy to use forbidden powers and overthrow Shaper rule. 
 
Many factions want your help. All have their own rewards to offer. Will you stay loyal to your people? Or will you fight to remake the world? 
 
Geneforge 2 has a huge and open storyline. You can join with any of several factions and reach dozens of different endings. Help the rebels, or fight them. Fight your enemies, or use stealth and diplomacy. When you finish the game, start over, join a different group, and experience a completely different game. No matter what you choose, Geneforge 2 offers an enormous adventure with plenty of replay value.",2003-07-25 00:00:00.000,4,NULL,NULL,NULL,81.7117,6
73700,49606,Gensou Maden Saiyuuki: Hangyaku no Toshin Taishi,NULL,2003-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152735,4885,Geometry Wars,"you are a geometric ""ship"" trapped in a grid world, facing off against waves of deadly wanderers, snakes, and repulsars. Your aim is to survive long enough to set a high score! Avoid the spawning enemies, and shoot them down for points.",2003-11-17 00:00:00.000,6,NULL,NULL,NULL,84.8516,14
20315,49603,GET! Boku no Mushi Tsukamaete,NULL,2003-08-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110129,49602,GetBackers Dakkanya: Jagan Fuuin!,NULL,2003-10-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30008,22279,Ghosthunter,NULL,2003-12-05 00:00:00.000,NULL,NULL,71.5000,2,NULL,NULL
18138,75470,Ghostlop (Limited release),NULL,2003-10-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170289,5846,Gladiator: Sword of Vengeance,NULL,2003-11-05 00:00:00.000,1,NULL,79.0000,1,70.0000,3
136714,3932,Gladius,"The story of Gladius starts just as two schools begin the pursuit of the Championship. It follows the epic saga of two young heroes: Ursula, daughter of the barbarian king from the land of Nordagh; and Valens, the son of Imperia's greatest gladiator. Become one of these characters and embark upon a spectacular and brutal journey to fulfill their destinies to keep the world from heading into another disastrous war.",2003-10-28 00:00:00.000,6,NULL,89.6667,3,89.6194,11
121947,43441,Glass Rose,NULL,2003-11-06 00:00:00.000,7,NULL,NULL,NULL,NULL,NULL
148363,3933,Go! Go! Hypergrind,NULL,2003-11-18 00:00:00.000,2,NULL,NULL,NULL,36.0000,0
144803,3934,Goblin Commander: Unleash the Horde,NULL,2003-11-11 00:00:00.000,NULL,NULL,75.0000,1,50.0000,1
99615,194800,Gold Miner,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172872,74013,Golf Adventure Galaxy,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145150,3936,Gotcha Force,NULL,2003-11-27 00:00:00.000,2,NULL,NULL,NULL,79.9485,7
103090,93359,Gourmet,NULL,2003-09-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186144,5849,Grabbed by the Ghoulies,NULL,2003-10-21 00:00:00.000,1,NULL,75.0000,3,62.8371,8
51505,88893,Gran Turismo / Motor Toon Grand Prix 2 Double Pack,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175959,1604,Gran Turismo 4 Prologue,NULL,2003-12-04 00:00:00.000,1,NULL,70.0000,1,40.2055,7
181157,7496,Grand Chase,"The story focuses on the adventure of the Grand Chase group originally by Elesis, Lire, and Arme, as the adventure goes on new characters join the team.",2003-08-20 00:00:00.000,2,NULL,NULL,NULL,76.6126,10
58172,212692,Grand Unified Game,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127118,22252,Gregory Horror Show,NULL,2003-08-07 00:00:00.000,4,NULL,70.0000,1,73.8922,5
172361,24097,Greyhawk: The Temple of Elemental Evil,NULL,2003-09-16 00:00:00.000,NULL,NULL,78.0000,1,NULL,NULL
118915,3937,Grooverider: Slot Car Thunder,NULL,2003-09-26 00:00:00.000,NULL,NULL,69.0000,1,23.0000,0
54620,5856,Group S Challenge,NULL,2003-11-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107019,72430,Growlanser Collection,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170010,21313,Growlanser IV: Wayfarer of the Time,NULL,2003-12-18 00:00:00.000,1,NULL,80.0000,1,NULL,NULL
118945,169891,Grr! Bearly Sane,NULL,2003-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76680,3938,GT Cube,NULL,2003-06-20 00:00:00.000,NULL,NULL,NULL,NULL,36.0000,0
154515,5857,Guilty Gear Isuka,NULL,2003-12-17 00:00:00.000,NULL,NULL,NULL,NULL,58.7806,11
36828,43531,Gunfighter II: Revenge of Jesse James,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22794,49595,Hachiemon,NULL,2003-07-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168603,17299,Haegemonia: The Solon Heritage,NULL,2003-10-28 00:00:00.000,1,NULL,NULL,NULL,50.0000,4
65520,146192,Hamlet: The Text Adventure,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99461,49592,Hamster Club 4: Shigessa Daidassou,NULL,2003-08-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114381,49589,Hamster Monogatari Collection,NULL,2003-06-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13901,49588,Hamster Paradise: Pure Heart,NULL,2003-08-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128288,63223,Hamtaro: Wake Up Snoozer!,NULL,2003-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177608,218539,Harry Buster,NULL,2003-10-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42970,117003,Harry Potter and the Sorcerer's Stone,"The story follows protagonist Harry Potter, who discovers he is a wizard, and is sent to Hogwarts School of Witchcraft and Wizardry where he makes friends and receives magical training, and along with his friends stop Lord Voldemort from returning to power.",2003-12-09 00:00:00.000,2,NULL,NULL,NULL,69.9656,9
143294,166523,Harry Potter: Quidditch World Cup,NULL,2003-10-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
143481,3944,Harry Potter: Quidditch World Cup,NULL,2003-10-28 00:00:00.000,20,NULL,78.0000,3,70.0462,44
86169,137002,Harukanaru Toki no Naka de: Banjyou Yuugi,"Sometime after the first protagonist and her friends arrive in the parallel world, Shirin traps the White Dragon Priestess's soul within an eternal dream. The dreaming protagonist encounters three copies of herself, each claiming themselves to be parts of the priestess's divided conscious. Trapped in a replica of the capital with dream versions of their comrades, the four priestesses compete to expose the impostor who is preventing the real priestess's return to reality. Their goal is to gain Fujihime's trust by retrieving legendary treasures: the Robe of the Fire-rat, the Jeweled Branch, the Dragon's Throat Gem, and Buddha's Stone Bowl.",2003-06-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122937,138992,Harum Scarum,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190578,3384,Harvest Moon: A Wonderful Life,"""He wasn't unhappy. But he didn't seem to have a direction in life. One day, I went to see him. I told him about the farm you left to him. Your son didn't seem to know much about farming, but he was willing to give it a try. So I brought him to Forget-Me-Not Valley.""
True to its name, this is the first Harvest Moon game that progresses through the main character's entire adult life, from young adulthood to old age. However, numerous years are skipped as the game is progressed.

NPCs in the game, including the main character's son and wife also grow older as time passes. The game takes place in a new setting for the Harvest Moon series - a small village called Forget-Me-Not Valley, populated entirely by new characters.

The basic plot is familiar from several previous Harvest Moon games: the main character, a young man, inherits a somewhat run-down farm in Forget-Me-Not-Valley after the death of his father. Unlike most games however, the game features a variety of chapters.",2003-09-12 00:00:00.000,6,NULL,84.5000,2,89.3552,18
172281,49188,Harvest Moon: More Friends of Mineral Town,NULL,2003-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137867,50406,Heaven & Hell,NULL,2003-09-15 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
71353,64452,Herkules,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173304,107,Hidden & Dangerous 2,NULL,2003-10-21 00:00:00.000,9,NULL,86.0000,2,79.9977,19
138063,73774,Hidden & Dangerous Deluxe,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145407,32626,Higurashi no Naku Koro ni: Chapter 3 - Tatarigoroshi,"The 58th year of Shouwa, early summer.
It’s June, and the summer heat has arrived earlier than it does most years.
By day there are crickets, and by night there are cicadas.

We’re in Hinamizawa, a small village in the countryside.
There are fewer than two thousand people here. But every year, there is an event.

This event is a mysterious death.

On a certain day in June, someone dies, and someone else goes missing.
The series of deaths is connected to the upheaval surrounding the dam construction project.
A murder case that was covered up is being reenacted.
Is it a conspiracy? A coincidence? Or perhaps a curse?

Someone who was supposed to be there isn’t.
Someone who wasn’t supposed to be there is.

Someone who was alive last night is dead now.
And someone who is here right now isn’t alive.

So, there is no way to avert tragedy. There is no choice but to give up.
But don’t give up.

Only you can stand up to this.",2003-08-15 00:00:00.000,NULL,NULL,NULL,NULL,80.0000,2
44536,64642,Hinokakera the Fragments of Innocent Sinner,NULL,2003-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149914,172462,Homerun,NULL,2003-09-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
27706,750,Homeworld 2,NULL,2003-09-16 00:00:00.000,16,NULL,75.0000,3,87.5079,28
194844,204439,Hot Shots Golf: Fore,NULL,2003-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141088,10626,Hot Wheels World Race,NULL,2003-10-29 00:00:00.000,4,NULL,NULL,NULL,59.9383,6
28580,210070,Hoyle Friday Night Poker,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70758,70024,Huanxiang Sanguozhi,NULL,2003-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85329,50580,Hudson Selection Vol. 3: PC Genjin,NULL,2003-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95598,50574,Hudson Selection Vol. 4: Takahashi Meijin no Bouken-jima,NULL,2003-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146836,77828,Hudson Selection Volume 1: Cubic Lode Runner,NULL,2003-07-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141387,165052,Hugo: Bukkazoom,"For unexplained reasons, Hugo, his family, and some of his best friends and worst enemies have been shrunk to the size of an aphid. They now drive through the world of aphids with carts.",2003-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142156,49423,Hugo: Bukkazoom,"For unexplained reasons, Hugo, his family, and some of his best friends and worst enemies have been shrunk to the size of an aphid. They now drive through the world of aphids with carts.",2003-12-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
181552,3949,Hulk,NULL,2003-05-27 00:00:00.000,6,NULL,NULL,NULL,64.6238,27
52186,43433,Hungry Ghosts,NULL,2003-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136349,5865,Hunter: The Reckoning - Redeemer,NULL,2003-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
